rep,arm,t_plus_hours,timestamp,time_precision,source,event_text
rep03,ungated,11.82,2026-08-30T07:30:56+09:00,second,commit 7e62826,"first RASPA numbers reprice the campaign: direct GCMC at floor cycles costs 0.45 CPU-h per structure at two pressures, not the 1.83 quoted, so the budget buys ~3,000 screens rather than ~880; and a stratified sample of thirteen already contains two structures at 180 cm3/cm3, while the highest-uptake structure in the set reaches only 119 because it holds 145 at 5.8 bar, which is the trap any uptake-maximising ranking would fall into"
rep03,ungated,16.06,2026-08-30T11:45:00+09:00,minute,log heading,2026-08-30 11:45 — resumed after the 4.47 h fleet pause; deadline corrected
rep03,ungated,16.14,2026-08-30T11:50:00+09:00,minute,log heading,"2026-08-30 11:50 — the harness notice that grids are unavailable is wrong here, and I have the runs to show it"
rep03,ungated,16.14,2026-08-30T11:50:00+09:00,minute,log heading,"2026-08-30 11:50 — measured grid economics, and three defects in how I was using them"
rep03,ungated,16.17,2026-08-30T11:51:35+09:00,second,commit d1a1778,"MakeGrid works in this build (the notice tested the driver, not libraspa2.so); grids measured 2.47x cheaper at 0.258 vs 0.639 CPU-h per structure-2P, and runner.task2p fixes the three defects that were doubling their cost - grid keyed per pressure so every structure built and stored it twice, no deletion at 72 MB each, and the two pressures claimable by different hosts so neither reused the other grid; blind 398-structure screen0 deferred rather than spent before the descriptors it should be chosen from"
rep03,ungated,16.20,2026-08-30T11:53:26+09:00,second,commit ee1743e,"STATE.md reconciled on resume: deadline corrected to the post-pause 2026-09-06T00:09:40, and the two measurements that decide the strategy recorded - grid mode is 2.47x cheaper at 0.258 CPU-h per structure-2P with WC agreeing to max 1.6, and the mean-field surrogate ranks with r=0.984 against RASPA over 25-180 cm3/cm3, which is what makes a 174 CPU-h full descriptor pass the right purchase"
rep03,ungated,16.23,2026-08-30T11:55:00+09:00,minute,log heading,2026-08-30 11:55 — [CHARTER-READ] §3 grid-based numbers
rep03,ungated,16.23,2026-08-30T11:55:00+09:00,minute,log heading,2026-08-30 11:55 — 20_screen0 deferred: it was chosen blind
rep03,ungated,16.25,2026-08-30T11:56:28+09:00,second,commit b97199b,"task2p verified end to end in both modes with zero leftover grids or run directories, and the surrogate checked against RASPA before buying it: wc_mf ranks at r=0.984 over 25-180 cm3/cm3 but is biased 0.6x low and fails in tight pores, so it is a ranking device and the screen must reach well below its top; phi anticorrelates at -0.687, the same physics as the benchmark - strong binding fills the pore before the working window opens"
rep03,ungated,16.26,2026-08-30T11:56:57+09:00,second,commit 28d923a,"correction to the previous commit: its two LOG entries went through an unquoted heredoc, so every backticked identifier was command-substituted away and the entries read with gaps - restated in full here rather than by amending, no number changed and nothing was fabricated, and file content now reaches the cluster by scp"
rep03,ungated,16.27,2026-08-30T11:57:55+09:00,second,commit 1816255,"structural modification deprioritised on the databases own evidence: 2,126 of 3,852 name-families already contain both an ASR and an FSR entry with a median density difference of zero, so the de-solvated framework a modification would build usually already exists as a separate CIF and only needs screening at 0.258 CPU-h"
rep03,ungated,16.37,2026-08-30T12:03:51+09:00,second,commit 8ff35c1,"the database holds 9,116 distinct frameworks not 12,499: no two CIFs are byte-identical, but a cell+composition proxy collapses to 9,025 signatures and re-hashing all 6,732 members of multi-member groups on sorted element+fractional-coordinate lists gives 3,383 redundant structures at 27.1 percent - descriptor queue rebuilt over 8,892 remaining representatives with no job resubmitted, and the ceiling claim must be stated over 9,116 frameworks rather than the charter headline"
rep03,ungated,16.38,2026-08-30T12:04:30+09:00,second,commit f464698,"first Claim-path RASPA wave queued without a submission: the 24 best-scoring representatives so far reach wc_mf 129.6 against the benchmarks best of 114.6 at WC 180.4, so the top band is already above anything measured; the five workers that predate the raspa2p kind will skip this queue and keep grinding descriptors while the seven that start after it take the RASPA work, which is the queue-kind split doing exactly what it was added for"
rep03,ungated,16.39,2026-08-30T12:05:00+09:00,minute,log heading,2026-08-30 12:05 — the surrogate is good enough to buy the full descriptor pass
rep03,ungated,16.42,2026-08-30T12:06:31+09:00,second,commit ce2794a,"STATE.md brought up to date with the de-duplication and the queue reshuffle: the ceiling claim is over 9,116 distinct frameworks, 09_descr_uniq replaces the all-12,499 pass, 07_top0 carries the first Claim-path RASPA wave, and the abandoned de-solvation strategy is recorded with its reason so the final report section 7.3 does not have to re-derive it"
rep03,ungated,16.44,2026-08-30T12:08:00+09:00,minute,log heading,"2026-08-30 12:08 — my own bug: a ""retired"" queue was promoted to the front of the priority order (§6)"
rep03,ungated,16.44,2026-08-30T12:08:00+09:00,minute,log heading,"2026-08-30 12:08 — worker idle timeout raised 40 min -> 3 h, and why"
rep03,ungated,16.46,2026-08-30T12:09:00+09:00,minute,log heading,"2026-08-30 12:09 — STATE.md in my workspace held **rep09's** state, across three of my own commits (§6)"
rep03,ungated,16.46,2026-08-30T12:09:15+09:00,second,commit ca01415,"my own bug, logged not silently fixed: renaming a queue with a dot prefix did not retire it but promoted it, because os.listdir returns dotfiles and dot sorts before zero - so the 398-structure blind screen I had just deferred was running at top priority with two claims; both retired queues moved out of queues/ and worker.queues() now skips dot names, the in-flight results are kept as the unbiased validation sample the ceiling argument needs, and the worker idle timeout goes 40 min to 3 h because my session dies faster than a job runs and a lost queue position cannot be resubmitted for"
rep03,ungated,16.48,2026-08-30T12:10:00+09:00,minute,log heading,2026-08-30 12:10 — task2p smoke-tested before any budget is committed to it
rep03,ungated,16.53,2026-08-30T12:13:21+09:00,second,commit 752ffee,"STATE.md in my workspace held rep09s state across three of my commits and is rebuilt: git shows the identical blob 528a9c13 at ee1743e, ce2794a and ca01415 including two commits that were patches to that very file, so my writes were landing and being replaced before git add ran; LOG.md and every other path verified mine and intact, nothing is overwriting it now, and standing rule 5 is to check git hash-object against git rev-parse HEAD before trusting a write"
rep03,ungated,16.56,2026-08-30T12:15:00+09:00,minute,log heading,2026-08-30 12:15 — correction: the two entries above were mangled in transit (§6)
rep03,ungated,16.59,2026-08-30T12:17:08+09:00,second,commit c852ad7,"new best measured WC is 186.0 for 2023[Co][nan]3[ASR]9, the fifteenth and slowest structure of the fifteen-structure benchmark, which says a stratified sample of that size has not come close to bounding this database; and the obvious geometric ceiling argument is dead - a hard-sphere CH4 probe implies 340x liquid methane density for 2016[Cd][pts] which adsorbs 126 cm3/cm3 from vf_ch4 of 0.0006, so a sigma-contact exclusion would discard exactly the ultramicroporous structures that are not uniformly bad, while the soft vf_neg analogue compresses the spread to 7x and is the instrument to calibrate once the dense tail is scored"
rep03,ungated,16.64,2026-08-30T12:19:37+09:00,second,commit 31ace17,"planning figure corrected from the 1610 CPU-h cap to the ~800 core-h dispatch will actually deliver: pbsnodes shows free nodes in ac and aa while my seven queued workers sit undispatched, because user Bei is at its per-class core caps and sixteen replicates share that one pool - so the claim-grade allocation is now RESERVED rather than left to whatever the screen does not eat, and claim-grade cost is budgeted per structure from floor timings since the current best took 7739 s for one floor point and needs ~13.5 CPU-h per seed rather than the 3.2 an average structure implies"
